arousal,valence,speaker,starttime,endtime,duration
-0.01948326666666667,-0.0505787,train_4,29.32,29.37,0.05000000000000071
0.032024681428571435,-0.0446263,train_4,29.45,29.72,0.2699999999999996
0.1122627142857143,-0.041054900000000005,train_4,29.84,30.08,0.23999999999999844
0.1240724,-0.037912020000000005,train_4,30.13,30.32,0.19000000000000128
-0.3039275,-0.07724539999999999,train_4,39.98,40.03,0.05000000000000426
-0.288094,-0.07641205,train_4,40.09,40.16,0.06999999999999318
-0.264761,-0.06391205,train_4,40.24,40.31,0.07000000000000028
-0.25670566666666667,-0.06057869999999999,train_4,40.37,40.47,0.10000000000000142
-0.219761,-0.06057869999999999,train_4,40.58,40.63,0.05000000000000426
-0.13706496470588236,-0.04391204117647059,train_4,40.69,41.34,0.6500000000000057
-0.03506805084210526,-0.01882431105263158,train_4,41.4,42.11,0.7100000000000009
0.025238975,-0.0008564816666666667,train_4,42.15,42.58,0.4299999999999997
0.04218343333333333,0.008865753333333332,train_4,42.64,42.72,0.0799999999999983
0.030738967000000006,0.02525463,train_4,42.84,43.21,0.36999999999999744
-0.018372133333333335,0.029421299999999997,train_4,43.35,43.42,0.07000000000000028
-0.0439277,0.036088,train_4,43.57,43.63,0.060000000000002274
0.05740561999999999,0.03958796,train_4,44.44,44.8,0.35999999999999943
-0.03637869,0.03108795294117647,train_4,44.84,45.51,0.6699999999999946
-0.06726104999999999,0.002754628,train_4,45.56,45.61,0.04999999999999716
0.08973898,-0.01891202,train_4,46.42,46.56,0.14000000000000057
0.09773899999999999,-0.019745350000000002,train_4,46.86,46.9,0.03999999999999915
0.07407228,0.0007546279999999999,train_4,47.06,47.21,0.14999999999999858
0.048572308333333335,0.028449083333333333,train_4,47.37,47.83,0.46000000000000085
0.004183412533333333,0.027087979999999998,train_4,47.91,48.46,0.5500000000000043
0.0710723,0.026088,train_4,48.67,48.72,0.04999999999999716
0.093572325,0.018171274999999997,train_4,48.78,48.88,0.10000000000000142
0.11016317272727273,0.01957281818181818,train_4,48.9,49.29,0.39000000000000057
0.12215076470588233,0.007460523529411765,train_4,49.31,49.95,0.6400000000000006
0.11690562500000001,0.00796296375,train_4,50.58,50.87,0.28999999999999915
0.12607225,0.0119213,train_4,50.94,51.08,0.14000000000000057
0.05732230000000001,0.025671275,train_4,52.83,52.93,0.10000000000000142
0.03662786666666667,0.020532433333333332,train_4,52.98,53.07,0.09000000000000341
0.021627866666666665,0.021088,train_4,53.21,53.31,0.10000000000000142
0.06076921818181818,0.015784936363636363,train_4,53.36,53.75,0.39000000000000057
0.1880168333333333,0.021921316666666666,train_4,53.83,54.02,0.19000000000000483
0.19107233333333337,0.02664353333333333,train_4,54.08,54.14,0.060000000000002274
0.15477605555555554,0.04210648333333334,train_4,54.17,54.84,0.6700000000000017
-0.15684425,-0.030578700000000004,train_4,60.05,60.18,0.13000000000000256
-0.08003885555555557,-0.02530093888888889,train_4,60.33,61.01,0.6799999999999997
-0.2689276666666667,-0.010578703333333333,train_4,70.27,70.36,0.09000000000000341
-0.29976083333333337,-0.035023149999999996,train_4,70.54,70.75,0.20999999999999375
-0.06342043913043478,-0.04217290869565216,train_4,71.31,72.19,0.8799999999999955
-0.177261,-0.08817130000000001,train_4,73.26,73.58,0.3199999999999932
-0.11371939999999997,-0.0968287125,train_4,73.68,73.99,0.30999999999998806
-0.021070547999999998,-0.0903406,train_4,74.09,74.34,0.25
-0.007353637,-0.06335647777777778,train_4,74.49,75.18,0.6900000000000119
0.0721834,-0.03280091666666667,train_4,75.46,75.66,0.20000000000000284
0.08583421428571428,-0.015102510000000003,train_4,75.78,76.03,0.25
0.0388501,0.0044213,train_4,76.48,76.58,0.09999999999999432
0.014961166666666666,-0.0016898166666666668,train_4,76.62,76.68,0.060000000000002274
0.03821515714285715,-0.005102511428571428,train_4,76.77,77.01,0.2400000000000091
0.06648895,-0.009328702500000001,train_4,77.07,77.18,0.11000000000001364
0.08003062500000001,-0.0099537025,train_4,77.23,77.51,0.28000000000000114
0.12125757222222222,-0.000671296666666667,train_4,77.56,78.25,0.6899999999999977
0.19825176923076923,0.021472592307692308,train_4,79.22,79.72,0.5
0.192739,0.020532399999999996,train_4,79.8,79.85,0.04999999999999716
0.16523899999999997,0.0177546,train_4,79.94,80.05,0.10999999999999943
0.14357233333333333,0.01497685,train_4,80.11,80.32,0.20999999999999375
0.13273900000000002,0.011087999999999999,train_4,80.35,80.44,0.09000000000000341
0.1639294285714286,0.016802242857142855,train_4,80.52,80.73,0.21000000000000796
0.20629453333333334,0.05431019333333334,train_4,81.13,81.71,0.5799999999999983
0.20088744444444445,0.07368056666666667,train_4,81.79,82.09,0.29999999999999716
0.1560722,0.06442129999999999,train_4,82.2,82.37,0.1700000000000017
0.151072,0.0627546,train_4,82.39,82.46,0.06999999999999318
0.151072,0.06275465000000001,train_4,82.55,82.6,0.04999999999999716
0.18607216666666668,0.060254633333333335,train_4,82.66,82.88,0.21999999999999886
0.21051666666666666,0.06479167777777778,train_4,82.9,83.24,0.3399999999999892
0.1748225,0.07317130000000001,train_4,83.88,83.97,0.09000000000000341
0.182808375,0.08122686250000001,train_4,84.02,84.96,0.9399999999999977
0.25329466666666667,0.07942130000000001,train_4,85.03,85.11,0.0799999999999983
0.2649613333333333,0.07368056666666667,train_4,85.22,85.53,0.3100000000000023
0.26199855555555557,0.06386576666666666,train_4,85.62,85.94,0.3199999999999932
0.22690575,0.05858795,train_4,85.96,86.04,0.0800000000000125
0.200239,0.05942130000000001,train_4,86.14,86.19,0.04999999999999716
0.187739,0.0644213,train_4,86.27,86.36,0.09000000000000341
0.1946835,0.06719906666666665,train_4,86.4,86.64,0.23999999999999488
0.26892957142857143,0.0734689142857143,train_4,86.73,86.97,0.23999999999999488
0.31093350000000003,0.067893525,train_4,87.08,87.52,0.4399999999999977
0.30690549999999994,0.05150465,train_4,87.64,87.73,0.09000000000000341
0.28162766666666667,0.053310199999999995,train_4,87.79,87.86,0.06999999999999318
0.24885000000000002,0.05775463333333333,train_4,87.91,87.99,0.0799999999999983
0.22273874999999999,0.05650465,train_4,88.05,88.18,0.13000000000000966
0.197739,0.05803238333333333,train_4,88.2,88.44,0.23999999999999488
0.1660725,0.051088,train_4,88.53,88.58,0.04999999999999716
0.182739,0.053421279999999995,train_4,88.65,88.82,0.1699999999999875
0.20662766666666665,0.05108796666666667,train_4,88.88,88.95,0.07000000000000739
0.28389284615384613,0.04647257692307693,train_4,88.96,89.44,0.480000000000004
0.3220722,0.026754640000000003,train_4,89.52,89.67,0.15000000000000568
0.3185725,0.02108795,train_4,89.69,89.75,0.060000000000002274
0.30648899999999996,0.0156713,train_4,89.83,89.94,0.10999999999999943
0.26982225,0.02025465,train_4,90.0,90.1,0.09999999999999432
0.2519055,0.012754600000000001,train_4,90.14,90.18,0.04000000000000625
0.2421833333333333,0.011643533333333332,train_4,90.36,90.43,0.07000000000000739
0.30834509090909085,0.010178875454545454,train_4,90.45,90.84,0.39000000000000057
0.35148874999999996,0.0194213,train_4,90.94,91.06,0.12000000000000455
0.3718131111111111,0.022754622222222222,train_4,91.15,91.47,0.3199999999999932
0.3474264375,0.0509838125,train_4,92.1,92.7,0.6000000000000085
0.417739,0.061087999999999996,train_4,92.77,92.87,0.10000000000000853
0.4419058333333334,0.05497685,train_4,92.88,93.31,0.4300000000000068
0.44565575,0.050254650000000005,train_4,93.39,93.48,0.09000000000000341
0.4110725,0.048587950000000005,train_4,93.56,93.64,0.0799999999999983
0.36673900000000004,0.0474213,train_4,93.68,93.86,0.1799999999999926
0.339406,0.044421300000000004,train_4,93.94,93.96,0.01999999999999602
0.3260725,0.047754649999999996,train_4,94.2,94.27,0.06999999999999318
0.3371836666666666,0.05219906666666666,train_4,94.28,94.35,0.06999999999999318
0.38864809090909086,0.056391,train_4,94.37,94.8,0.4299999999999926
0.40051666666666663,0.07997686666666667,train_4,95.39,95.47,0.0799999999999983
0.37440566666666664,0.08275460000000001,train_4,95.51,95.58,0.06999999999999318
0.3384532857142858,0.08704032857142859,train_4,95.62,95.86,0.23999999999999488
0.3548818571428572,0.08418321428571428,train_4,95.97,96.21,0.23999999999999488
0.387739,0.081088,train_4,96.22,96.29,0.07000000000000739
0.4048225,0.081088,train_4,96.36,96.45,0.09000000000000341
0.15940565,0.16108794999999998,train_4,100.11,100.22,0.10999999999999943
0.18815565,0.168587975,train_4,100.32,100.41,0.09000000000000341
0.19051673333333333,0.1644213,train_4,100.43,100.52,0.0899999999999892
0.23869135714285714,0.17323082857142857,train_4,100.61,100.84,0.23000000000000398
0.27466877894736835,0.18468445789473684,train_4,100.89,101.61,0.7199999999999989
0.34807232000000005,0.21286573999999997,train_4,101.87,102.42,0.5499999999999972
0.3594056285714285,0.2329927142857143,train_4,102.61,102.85,0.23999999999999488
0.346905625,0.2344213,train_4,103.03,103.15,0.12000000000000455
0.28847969999999995,0.25145833888888885,train_4,103.25,103.96,0.7099999999999937
0.35398897500000004,0.26275465,train_4,104.13,104.25,0.12000000000000455
0.35940562499999995,0.27067129999999995,train_4,104.39,104.48,0.09000000000000341
0.36301674999999994,0.26969909999999997,train_4,104.5,104.69,0.18999999999999773
0.36573895999999995,0.25942132,train_4,104.71,104.84,0.13000000000000966
0.3660723,0.24775465,train_4,104.85,104.9,0.05000000000001137
0.36557228999999997,0.23292131,train_4,104.99,105.36,0.37000000000000455
0.33573898,0.21475461999999998,train_4,105.43,105.56,0.12999999999999545
0.4012945199999999,0.19175461999999996,train_4,105.66,106.2,0.5400000000000063
0.4370445166666667,0.18831019166666665,train_4,106.26,106.69,0.4299999999999926
0.4249611833333334,0.19164355,train_4,106.76,106.98,0.21999999999999886
0.37810934444444444,0.20182873333333334,train_4,107.09,107.42,0.3299999999999983
0.35940564999999997,0.210254625,train_4,107.47,107.56,0.09000000000000341
0.42523895,0.22108795,train_4,107.82,107.87,0.05000000000001137
0.44440562499999997,0.22108794999999998,train_4,107.97,108.09,0.12000000000000455
0.44190565000000004,0.21775460000000002,train_4,108.13,108.19,0.060000000000002274
0.43940565000000004,0.21775460000000002,train_4,108.24,108.35,0.10999999999999943
0.42873896,0.21542130000000004,train_4,108.41,108.58,0.1700000000000017
0.40273897142857146,0.2044213,train_4,108.62,108.84,0.21999999999999886
0.3802389666666666,0.19192128333333333,train_4,109.28,109.47,0.18999999999999773
0.4227389666666667,0.19219906666666667,train_4,109.56,109.62,0.060000000000002274
0.4377389615384615,0.2012161769230769,train_4,109.7,110.17,0.46999999999999886
0.44523894999999997,0.20942129999999998,train_4,110.18,110.24,0.05999999999998806
0.44690565000000004,0.21108795,train_4,110.25,110.31,0.060000000000002274
-0.37330270000000004,-0.024537038749999997,train_4,124.06,124.36,0.29999999999999716
-0.12456873076923076,-0.019937676923076925,train_4,124.86,125.34,0.480000000000004
-0.051094366,-0.013245371,train_4,125.89,126.28,0.39000000000000057
-0.028594366500000003,-0.0079120364,train_4,126.36,126.69,0.3299999999999983
0.07385007666666667,-0.017800926666666664,train_4,127.41,127.48,0.07000000000000739
0.0660723,-0.025578705,train_4,127.57,127.64,0.07000000000000739
0.030174862384615385,-0.042117163846153834,train_4,127.67,128.13,0.45999999999999375
0.006905634,-0.041412035,train_4,128.16,128.17,0.009999999999990905
0.07349654818181818,-0.030881732727272734,train_4,128.27,128.66,0.38999999999998636
0.15750087857142855,-0.004388227185714287,train_4,128.89,129.42,0.5300000000000011
0.167405635,0.017671296725,train_4,129.49,131.06,1.5699999999999932
0.20202468571428572,0.01084986742857143,train_4,131.07,131.29,0.21999999999999886
0.1427389625,-0.01078703675,train_4,131.44,131.68,0.2400000000000091
0.13273896666666668,-0.01668981333333333,train_4,131.75,131.8,0.05000000000001137
0.1598223,-0.0234953675,train_4,131.88,131.98,0.09999999999999432
0.19454451666666672,-0.028217590833333337,train_4,131.99,132.42,0.4299999999999784
0.2549611666666667,-0.029467593333333333,train_4,132.81,132.92,0.10999999999998522
0.23996116666666667,-0.03335648333333333,train_4,132.97,133.05,0.0800000000000125
0.208988975,-0.035162034999999994,train_4,133.18,133.31,0.12999999999999545
0.22829449999999998,-0.03891203666666667,train_4,133.41,133.5,0.09000000000000341
0.27190563749999996,-0.04849537125,train_4,133.52,133.8,0.28000000000000114
0.28857229999999995,-0.062245368999999995,train_4,133.91,134.26,0.3499999999999943
0.28996116666666666,-0.06724537,train_4,134.32,134.39,0.06999999999999318
0.26662786666666666,-0.062800925,train_4,134.47,134.66,0.18999999999999773
0.23007231999999997,-0.09624536800000001,train_4,134.73,134.89,0.1599999999999966
0.2213104,-0.09962632714285713,train_4,134.9,135.15,0.25
0.26023894999999997,-0.088912035,train_4,135.41,135.45,0.03999999999999204
0.2837806375,-0.08599536999999999,train_4,135.46,135.76,0.29999999999998295
0.29385006666666663,-0.08224537,train_4,135.77,135.87,0.09999999999999432
0.29523895,-0.07807870249999999,train_4,135.91,136.02,0.11000000000001364
0.297738975,-0.08557870249999999,train_4,136.07,136.17,0.09999999999999432
0.29592078181818177,-0.08542718909090909,train_4,136.18,136.6,0.4199999999999875
0.26385006666666666,-0.09585648166666666,train_4,136.64,136.83,0.19000000000002615
0.23496116666666667,-0.09835648000000001,train_4,136.93,137.01,0.07999999999998408
0.23690564999999997,-0.1055787,train_4,137.08,137.14,0.05999999999997385
0.31659861052631577,-0.10847343684210527,train_4,137.31,138.04,0.7299999999999898
0.3482945333333333,-0.09835648000000001,train_4,138.07,138.16,0.09000000000000341
0.26267486153846153,-0.07083511384615385,train_4,138.19,139.17,0.9799999999999898
0.39198896499999997,-0.0814120375,train_4,139.31,140.05,0.7400000000000091
0.44273895999999996,-0.10057870800000002,train_4,140.09,140.25,0.1599999999999966
0.4482945333333334,-0.1122454,train_4,140.45,140.52,0.0700000000000216
0.44940559999999996,-0.11057873333333333,train_4,140.56,140.64,0.07999999999998408
0.393988975,-0.09932871000000001,train_4,140.73,140.85,0.12000000000000455
0.24773895,0.1769213,train_4,142.84,142.9,0.060000000000002274
0.2518415307692307,0.1501905384615385,train_4,142.99,143.45,0.45999999999997954
0.31657229,0.18975464000000003,train_4,143.67,144.04,0.37000000000000455
0.29750088571428573,0.28727845714285716,train_4,144.08,144.33,0.25
0.28051676666666664,0.4019213,train_4,145.6,145.77,0.17000000000001592
0.30773897272727274,0.3704818999999999,train_4,145.81,146.21,0.4000000000000057
0.2967865857142857,0.2985879714285714,train_4,146.27,146.79,0.5199999999999818
0.2546437285714286,0.22632608571428572,train_4,146.84,147.11,0.27000000000001023
0.2796437428571429,0.2020403428571429,train_4,147.19,147.44,0.25
0.30440564,0.19208796,train_4,147.45,147.63,0.18000000000000682
0.3445908222222222,0.1903472111111111,train_4,147.69,148.02,0.3300000000000125
0.3819982222222222,0.17627315555555556,train_4,148.14,148.45,0.3100000000000023
0.34551675,0.16858795000000001,train_4,148.48,148.65,0.17000000000001592
0.327739,0.17108800000000002,train_4,148.67,148.72,0.05000000000001137
0.40340562999999996,0.14208798,train_4,148.97,149.33,0.36000000000001364
0.4424612083333334,0.1015046375,train_4,149.43,149.84,0.4099999999999966
0.4396437285714286,0.07394510428571428,train_4,149.87,150.1,0.22999999999998977
0.3951199142857143,0.04751653571428572,train_4,150.2,150.42,0.21999999999999886
0.3810723,0.030254629999999998,train_4,150.46,150.59,0.12999999999999545
0.4287995909090909,0.019118266363636362,train_4,150.63,151.04,0.4099999999999966
0.5060722799999999,0.019754630000000002,train_4,151.09,151.28,0.18999999999999773
0.5086648888888888,0.06960647444444444,train_4,151.4,151.73,0.3299999999999841
0.42407230666666673,0.17553241333333336,train_4,151.77,152.33,0.5600000000000023
-0.0026776992500000003,0.16525465,train_4,156.44,156.56,0.12000000000000455
-0.021784844285714287,0.15180225714285714,train_4,156.59,156.8,0.21000000000000796
-0.1694832666666667,0.0694213,train_4,160.61,160.71,0.09999999999999432
-0.16059438333333334,0.06914352166666667,train_4,160.74,160.94,0.19999999999998863
-0.06009436589999999,0.06842129500000001,train_4,161.03,161.37,0.3400000000000034
0.036738966000000005,0.073087962,train_4,161.39,161.52,0.13000000000002387
0.09273896333333333,0.07386574333333334,train_4,161.67,161.74,0.0700000000000216
0.10523895,0.07275463,train_4,161.8,161.87,0.06999999999999318
0.10253063375,0.06358796375,train_4,161.98,162.28,0.30000000000001137
0.07573896799999999,0.05875463000000001,train_4,162.3,162.47,0.1699999999999875
0.079405635,0.05108796,train_4,162.53,162.58,0.05000000000001137
0.09340563400000002,0.045754631999999996,train_4,162.64,162.78,0.14000000000001478
0.100405612,0.075421296,train_4,163.94,164.11,0.17000000000001592
0.05718341333333334,0.07942130000000001,train_4,164.17,164.26,0.09000000000000341
0.035238968333333336,0.08275463166666668,train_4,164.33,164.53,0.19999999999998863
0.09662785666666668,0.08942129666666666,train_4,165.33,165.42,0.08999999999997499
0.09273896571428572,0.08775462857142857,train_4,165.59,165.81,0.21999999999999886
0.09857230722222222,0.09293981444444445,train_4,166.14,166.81,0.6700000000000159
0.11815565,0.09608796,train_4,166.89,167.01,0.12000000000000455
0.14037784166666667,0.08344907416666665,train_4,167.24,167.71,0.46999999999999886
-0.05309437,0.05608796,train_4,170.87,170.92,0.04999999999998295
-0.07392769999999999,0.0402546275,train_4,170.97,171.1,0.12999999999999545
-0.09955269624999999,0.03108796375,train_4,171.32,171.6,0.28000000000000114
0.021072299699999998,0.025087964,train_4,171.66,172.03,0.37000000000000455
0.09211397,0.02379629625,train_4,172.11,172.39,0.2799999999999727
0.13218343333333335,0.024421296666666665,train_4,172.72,172.79,0.06999999999999318
0.12051673333333333,0.02275463,train_4,172.81,172.91,0.09999999999999432
0.09718341000000001,0.022199073333333333,train_4,173.06,173.12,0.060000000000002274
0.0894056325,0.0215046275,train_4,173.15,173.24,0.09000000000000341
0.081905635,0.017337962499999998,train_4,173.25,173.36,0.11000000000001364
0.11107229555555558,-0.006875000177777779,train_4,173.4,173.76,0.3599999999999852
0.0031556330000000014,-0.0224537025,train_4,176.54,176.83,0.29000000000002046
-0.13781659999999998,-0.011689813333333333,train_4,176.9,176.98,0.07999999999998408
-0.1151181714285714,-0.008197750285714286,train_4,177.03,177.25,0.21999999999999886
-0.08448325666666667,-0.0033564813333333333,train_4,177.29,177.37,0.0800000000000125
-0.02059436657142857,0.003707010428571428,train_4,177.44,177.66,0.21999999999999886
0.09190563500000001,0.0077546295,train_4,177.82,177.87,0.05000000000001137
0.14290565000000002,0.012254629,train_4,177.95,178.32,0.37000000000000455
0.028572301099999996,0.20542129,train_4,181.73,182.1,0.37000000000000455
0.012183410333333334,0.22886576666666666,train_4,182.19,182.27,0.0800000000000125
0.0360723,0.28108796666666663,train_4,182.31,182.39,0.07999999999998408
0.08718341333333335,0.36164353333333327,train_4,182.52,182.63,0.10999999999998522
0.15940562,0.47642127999999995,train_4,182.9,183.06,0.1599999999999966
0.19829453333333333,0.4977546333333333,train_4,183.3,183.38,0.07999999999998408
0.1977389625,0.48983797500000004,train_4,183.42,183.72,0.30000000000001137
0.015072302000000001,0.38275464000000003,train_4,185.63,185.77,0.14000000000001478
0.027183411666666667,0.32497685000000004,train_4,185.81,186.04,0.22999999999998977
0.11702466714285713,0.3070403428571428,train_4,186.14,186.39,0.25
0.1340723,0.29108798,train_4,187.04,187.17,0.12999999999999545
0.0707597975,0.29723381249999997,train_4,187.23,187.8,0.5700000000000216
0.13773896000000002,0.31142127999999997,train_4,187.88,188.04,0.1599999999999966
0.19540566,0.31442128,train_4,188.11,188.25,0.13999999999998636
0.21523896000000003,0.31692130999999996,train_4,188.31,188.66,0.3499999999999943
0.178042,0.20608796363636364,train_4,190.62,191.01,0.38999999999998636
0.16218343333333335,0.19553240000000002,train_4,192.64,192.72,0.0800000000000125
0.14718341666666665,0.18775465000000002,train_4,192.76,192.95,0.18999999999999773
0.03754666434615384,0.1580110384615385,train_4,192.99,194.0,1.009999999999991
0.07968341166666666,0.18692129999999998,train_4,195.22,195.42,0.19999999999998863
0.019405634249999998,0.18650465000000002,train_4,195.47,195.59,0.12000000000000455
-0.03392770125,0.1890046125,train_4,195.69,195.96,0.27000000000001023
-0.011308651285714288,0.18084987142857148,train_4,196.06,196.32,0.2599999999999909
-0.24330269999999998,0.021087965,train_4,214.92,215.17,0.25
-0.23337213333333331,0.026087960000000004,train_4,215.23,215.32,0.09000000000000341
-0.08348326400000002,0.0096435184,train_4,215.54,216.11,0.5700000000000216
0.02857230125,-0.05037037,train_4,216.24,216.54,0.29999999999998295
0.0685723,-0.058078704999999994,train_4,217.04,217.12,0.0800000000000125
0.0585723,-0.058078704999999994,train_4,217.18,217.23,0.04999999999998295
0.06218341333333333,-0.05780092666666666,train_4,217.34,217.41,0.06999999999999318
0.08496119,-0.06057869999999999,train_4,217.45,217.53,0.0800000000000125
0.13907229999999998,-0.06824537,train_4,217.68,217.88,0.19999999999998863
0.14773895,-0.075162035,train_4,218.0,218.08,0.0800000000000125
0.1491675285714286,-0.07772156142857142,train_4,218.11,218.34,0.22999999999998977
0.142739,-0.08557870333333333,train_4,218.46,218.53,0.06999999999999318
0.1305167666666667,-0.093078705,train_4,218.55,218.73,0.1799999999999784
0.10940565,-0.09891204,train_4,218.75,218.79,0.03999999999999204
0.08440563000000001,-0.10335646666666665,train_4,218.89,219.0,0.11000000000001364
0.1299612,-0.11113426666666666,train_4,219.3,219.37,0.06999999999999318
0.19673896,-0.12757868,train_4,219.56,219.7,0.13999999999998636
0.21690565,-0.13224534999999998,train_4,219.77,219.83,0.060000000000002274
0.22940565000000002,-0.13391199999999998,train_4,219.94,220.0,0.060000000000002274
0.241488975,-0.12453703749999999,train_4,220.16,220.43,0.27000000000001023
0.2215484857142857,-0.11748347142857142,train_4,220.46,220.69,0.22999999999998977
0.2073686,-0.11743054444444444,train_4,220.77,221.1,0.3299999999999841
0.2720723,0.12608796,train_4,222.03,222.17,0.13999999999998636
-0.2476777,0.036504629999999996,train_4,228.1,228.21,0.11000000000001364
-0.26642770000000005,0.033587965,train_4,229.65,229.72,0.06999999999999318
-0.28226103333333336,0.03997685,train_4,229.81,229.9,0.09000000000000341
-0.0182610332,0.08842129600000001,train_4,231.3,231.47,0.1699999999999875
-0.048927700000000005,0.08275463,train_4,231.52,231.6,0.07999999999998408
-0.07837214333333332,0.08553240666666667,train_4,233.24,233.35,0.10999999999998522
-0.12492769000000001,0.09392130200000001,train_4,233.37,233.75,0.37999999999999545
-0.06114991933333332,0.108587975,train_4,233.76,234.17,0.4099999999999966
0.07329452222222223,0.12516203333333334,train_4,234.25,234.6,0.3499999999999943
0.082738966,0.15475464,train_4,235.29,235.48,0.18999999999999773
0.052183410000000006,0.1444213,train_4,235.53,235.61,0.0800000000000125
0.04746118833333334,0.14303241666666666,train_4,235.63,235.81,0.18000000000000682
0.08718342000000001,0.14886573333333333,train_4,235.85,235.95,0.09999999999999432
0.12190565,0.151088,train_4,236.02,236.07,0.04999999999998295
0.17290563,0.16008797000000002,train_4,236.09,236.47,0.37999999999999545
0.2098223,0.164004625,train_4,236.49,236.79,0.29999999999998295
0.19829453333333333,0.17831016666666666,train_4,236.91,236.99,0.0800000000000125
0.17079453333333336,0.19219908333333335,train_4,237.07,237.25,0.18000000000000682
0.027183413333333333,0.09108796000000001,train_4,239.56,239.63,0.06999999999999318
0.032738965,0.0844213,train_4,239.76,239.78,0.020000000000010232
-0.15101102500000002,0.0790046325,train_4,242.55,242.65,0.09999999999999432
-0.1939277,0.06608796,train_4,243.24,243.27,0.030000000000001137
-0.1589277,0.06442130000000001,train_4,243.36,243.47,0.10999999999998522
-0.11559438333333331,0.06303241000000001,train_4,243.54,243.76,0.21999999999999886
-0.07601103249999999,0.05608796,train_4,243.88,243.98,0.09999999999999432
-0.029761034999999998,0.054421300000000006,train_4,244.23,244.34,0.11000000000001364
-0.05259436599999999,0.053754630000000005,train_4,244.51,244.66,0.15000000000000568
-0.09059437333333333,0.05914352166666668,train_4,244.85,245.06,0.21000000000000796
-0.11368961428571427,0.06442129714285715,train_4,245.2,245.41,0.21000000000000796
0.016072300285714287,0.09084986714285713,train_4,246.05,246.3,0.25
0.02218341,0.09553240666666667,train_4,246.4,246.51,0.10999999999998522
-0.054094367,0.093421296,train_4,246.61,246.98,0.3699999999999761
-0.10926102999999998,0.088421297,train_4,247.19,247.53,0.3400000000000034
0.04681304222222222,0.05775463,train_4,248.53,248.87,0.3400000000000034
0.04310933666666667,0.05886574,train_4,249.11,249.4,0.28999999999999204
0.004643728999999999,0.04704034285714285,train_4,251.73,251.96,0.2300000000000182
-0.052261035,0.0431712975,train_4,252.15,252.27,0.12000000000000455
-0.033594366,0.03275463,train_4,253.0,253.13,0.12999999999999545
0.01023896675,0.02775463,train_4,253.63,253.75,0.12000000000000455
-0.03948325666666666,0.026087960000000004,train_4,254.06,254.14,0.07999999999998408
-0.05809437,0.0244213,train_4,254.25,254.3,0.05000000000001137
-0.03405590446153846,0.030831554615384615,train_4,254.68,255.19,0.5099999999999909
0.032354351615384615,0.033139245384615386,train_4,255.22,255.72,0.5
-0.013594366400000002,0.037421296,train_4,255.89,256.05,0.160000000000025
-0.040316588333333334,0.05164352,train_4,256.2,256.39,0.18999999999999773
0.004961190333333334,0.055532406666666666,train_4,256.49,256.59,0.0999999999999659
0.062238967,0.050087964,train_4,256.69,257.06,0.37000000000000455
0.09885007833333333,0.046643519999999994,train_4,257.21,257.43,0.22000000000002728
0.056405634,0.040087964000000004,train_4,257.64,257.78,0.13999999999998636
-0.14726105,0.06025463,train_4,263.16,263.22,0.060000000000002274
-0.1428166,0.05719907333333333,train_4,263.59,263.66,0.07000000000005002
-0.1096294547368421,0.05205287421052632,train_4,263.8,264.53,0.7299999999999613
-0.0276777025,0.06025463,train_4,264.62,264.75,0.12999999999999545
-0.022261032500000003,0.06275463,train_4,264.91,265.02,0.1099999999999568
0.04878062675,0.080775463125,train_4,265.95,266.56,0.6100000000000136
0.20107229999999998,0.083587965,train_4,266.62,266.65,0.029999999999972715
0.2185723,0.08983796500000002,train_4,266.72,266.85,0.12999999999999545
0.2149612,0.08997685333333334,train_4,266.88,266.94,0.060000000000002274
0.1728905,0.08608796181818183,train_4,267.0,267.4,0.39999999999997726
0.17996118333333333,0.07608796166666668,train_4,267.63,267.81,0.18000000000000682
0.2187806375,0.072337965,train_4,267.83,268.1,0.27000000000003865
-0.1661499,0.024421299999999996,train_4,277.17,277.27,0.0999999999999659
-0.17292767999999997,0.026421299333333332,train_4,277.39,277.93,0.5400000000000205
-0.15503883333333335,0.041643516666666665,train_4,277.97,278.06,0.08999999999997499
-0.0864277,0.046087965,train_4,278.21,278.27,0.060000000000002274
-0.042816589999999995,0.047199073333333334,train_4,278.35,278.43,0.07999999999998408
-0.009761033750000002,0.0494212975,train_4,278.45,278.59,0.13999999999998636
-0.2889277,0.05053240666666667,train_4,285.49,285.59,0.0999999999999659
-0.2757458909090909,0.04457281181818182,train_4,285.81,286.23,0.4200000000000159
-0.17670546666666667,0.029421299999999997,train_4,287.0,287.08,0.07999999999998408
-0.18170546666666665,0.029421299999999997,train_4,287.17,287.25,0.07999999999998408
-0.20407920909090907,0.028360691818181818,train_4,287.38,287.79,0.410000000000025
-0.13292769999999998,0.02608796,train_4,287.9,288.05,0.1500000000000341
-0.10607055714285711,0.023230821428571424,train_4,288.09,288.35,0.26000000000004775
-0.263094375,0.015254629999999998,train_4,294.95,295.22,0.27000000000003865
-0.24126104,0.008587962999999999,train_4,297.13,297.5,0.37000000000000455
-0.1705943666666667,0.01108796,train_4,297.63,298.08,0.44999999999998863
-0.012549,0.0023678999999999996,dev_5,0.05,0.47,0.42
-0.012549,0.0023679,dev_5,0.53,0.55,0.020000000000000018
-0.014216000000000001,0.0073679,dev_5,0.65,0.7,0.04999999999999993
0.0017098299999999999,0.18125777777777777,dev_5,3.5,3.81,0.31000000000000005
